CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,EST_DIS,UPM_DIS,PAR,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,NIV,GRA,A_ESC,ELEGIDO,REELE,R_DEF,FACTOR,FAC18
19,1117,"	07",40347,2,1,"	01","	049","	00138",1,1,68,8,5,1949,3,3,,,,"	01",2224,
19,1117,"	07",40401,1,1,"	01","	050","	00139",1,1,76,19,6,1941,9,3,4,1,,"	01",1997,3994
19,1117,"	07",40401,1,1,"	02","	050","	00139",2,2,70,26,12,1946,9,2,4,,,"	01",1997,
19,1117,"	07",40401,3,1,"	07","	050","	00139",4,2,8,16,9,2009,2,2,,,,"	01",1997,
19,1117,"	07",40401,3,1,"	06","	050","	00139",4,1,18,21,9,1999,4,2,,,,"	01",1997,
19,1117,"	07",40401,3,1,"	05","	050","	00139",3,1,35,29,5,1982,7,4,3,,,"	01",1997,
19,1117,"	07",40401,3,1,"	04","	050","	00139",4,2,44,11,10,1973,7,4,3,,,"	01",1997,
19,1117,"	07",40401,3,1,"	03","	050","	00139",3,1,45,12,1,1972,7,4,3,,,"	01",1997,
19,1117,"	07",40401,3,1,"	02","	050","	00139",2,2,70,18,9,1947,2,3,,,,"	01",1997,
19,1117,"	07",40401,3,1,"	01","	050","	00139",1,1,71,23,5,1946,3,3,,1,,"	01",1997,11982
19,1117,"	07",40401,5,1,"	04","	050","	00139",3,2,8,24,8,2009,2,2,,,,"	01",1997,
19,1117,"	07",40401,5,1,"	03","	050","	00139",3,1,11,5,6,2006,2,5,,,,"	01",1997,
19,1117,"	07",40401,5,1,"	02","	050","	00139",2,2,37,29,3,1980,7,5,3,1,,"	01",1997,3994
19,1117,"	07",40401,5,1,"	01","	050","	00139",1,1,40,17,6,1977,7,5,3,,,"	01",1997,
19,1117,"	07",40401,2,1,"	01","	050","	00139",1,1,77,8,1,1940,4,2,,1,,"	01",1997,5991
19,1117,"	07",40401,2,1,"	02","	050","	00139",2,2,73,20,1,1944,3,3,,,,"	01",1997,
19,1117,"	07",40401,2,1,"	03","	050","	00139",5,2,26,15,6,1991,,,,,,"	01",1997,
19,1117,"	07",40401,4,1,"	01","	050","	00139",1,1,69,3,12,1947,6,3,2,,,"	01",1997,
19,1117,"	07",40401,4,1,"	02","	050","	00139",2,2,68,26,3,1949,3,3,,1,,"	01",1997,3994
19,1117,"	07",40401,4,1,"	03","	050","	00139",4,1,13,2,4,2004,3,1,,,,"	01",1997,
19,1117,"	07",40413,4,1,"	04","	049","	00140",3,1,27,13,9,1990,7,3,3,,,"	01",2228,
19,1117,"	07",40413,4,1,"	03","	049","	00140",3,2,32,14,8,1985,3,3,,,,"	01",2228,
19,1117,"	07",40413,4,1,"	02","	049","	00140",2,1,59,21,12,1957,2,2,,1,,"	01",2228,8912
19,1117,"	07",40413,4,1,"	01","	049","	00140",1,2,57,30,3,1960,,,,,,"	01",2228,
19,1117,"	07",40413,5,1,"	01","	049","	00140",1,1,92,1,1,1925,2,1,,1,,"	01",2228,2228
19,1117,"	07",40413,1,1,"	05","	049","	00140",3,1,14,8,11,2003,3,1,,,,"	01",2228,
19,1117,"	07",40413,1,1,"	03","	049","	00140",3,1,20,21,5,1997,4,3,,,,"	01",2228,
19,1117,"	07",40413,1,1,"	02","	049","	00140",2,2,43,20,3,1974,,,,1,,"	01",2228,6684
19,1117,"	07",40413,1,1,"	01","	049","	00140",1,1,41,31,12,1975,4,3,,,,"	01",2228,
19,1117,"	07",40413,4,1,"	06","	049","	00140",4,1,8,28,6,2009,2,2,,,,"	01",2228,
19,1117,"	07",40413,4,1,"	05","	049","	00140",4,1,10,16,10,2007,2,4,,,,"	01",2228,
19,1117,"	07",40413,1,1,"	04","	049","	00140",3,2,17,5,9,2000,4,1,,,,"	01",2228,
"	09",1117,"	08",40024,3,1,"	01","	023","	00141",1,2,30,11,10,1987,4,3,,1,,"	01",2174,2174
"	09",1117,"	08",40024,3,1,"	02","	023","	00141",3,2,8,14,7,2009,2,1,,,,"	01",2174,
"	09",1117,"	08",40024,3,1,"	03","	023","	00141",3,1,4,3,3,2013,,,,,,"	01",2174,
"	09",1117,"	08",40024,1,1,"	01","	023","	00141",1,1,78,17,11,1939,2,4,,1,,"	01",2174,4348
"	09",1117,"	08",40024,2,1,"	02","	023","	00141",2,2,61,8,11,1956,2,6,,,,"	01",2174,
"	09",1117,"	08",40024,4,1,"	01","	023","	00141",1,1,82,21,12,1934,,,,,,"	01",2174,
"	09",1117,"	08",40024,4,1,"	02","	023","	00141",2,2,78,2,2,1939,2,4,,1,,"	01",2174,4348
"	09",1117,"	08",40024,5,1,"	01","	023","	00141",1,2,70,17,9,1947,3,3,,1,,"	01",2174,2174
"	09",1117,"	08",40024,2,1,"	01","	023","	00141",1,1,68,29,1,1949,2,6,,1,,"	01",2174,4348
"	09",1117,"	08",40024,1,1,"	02","	023","	00141",2,2,77,17,11,1940,3,3,,,,"	01",2174,
"	09",1117,"	08",40038,1,1,"	01","	023","	00142",1,1,52,18,10,1965,4,3,,1,,"	01",2635,5270
"	09",1117,"	08",40038,5,1,"	06","	023","	00142",3,1,,7,3,2017,,,,,,"	01",2635,
"	09",1117,"	08",40038,2,1,"	01","	023","	00142",1,1,50,27,6,1967,3,3,,1,,"	01",2635,5270
"	09",1117,"	08",40038,2,1,"	02","	023","	00142",2,2,46,24,9,1971,2,6,,,,"	01",2635,
"	09",1117,"	08",40038,3,1,"	01","	023","	00142",1,2,35,3,12,1981,6,4,2,1,,"	01",2635,2635
"	09",1117,"	08",40038,3,1,"	02","	023","	00142",3,2,17,19,12,1999,4,3,,,,"	01",2635,
"	09",1117,"	08",40038,4,1,"	01","	023","	00142",1,1,65,14,10,1952,2,6,,,,"	01",2635,
"	09",1117,"	08",40038,4,1,"	02","	023","	00142",2,2,54,1,8,1963,2,6,,,,"	01",2635,
"	09",1117,"	08",40038,4,1,"	03","	023","	00142",3,1,34,14,6,1983,3,3,,,,"	01",2635,
"	09",1117,"	08",40038,4,1,"	04","	023","	00142",3,2,24,18,4,1993,4,3,,1,,"	01",2635,10540
"	09",1117,"	08",40038,4,1,"	05","	023","	00142",4,1,,2,11,2017,,,,,,"	01",2635,
"	09",1117,"	08",40038,5,1,"	01","	023","	00142",1,1,36,12,10,1981,4,3,,1,,"	01",2635,5270
"	09",1117,"	08",40038,5,1,"	02","	023","	00142",2,2,34,25,9,1983,4,3,,,,"	01",2635,
"	09",1117,"	08",40038,5,1,"	03","	023","	00142",3,2,14,10,6,2003,3,2,,,,"	01",2635,
"	09",1117,"	08",40038,5,1,"	04","	023","	00142",3,1,13,13,2,2004,2,6,,,,"	01",2635,
"	09",1117,"	08",40038,5,1,"	05","	023","	00142",3,2,8,2,11,2009,2,2,,,,"	01",2635,
"	09",1117,"	08",40038,1,1,"	02","	023","	00142",2,2,51,12,3,1966,3,3,,,,"	01",2635,
"	09",1117,"	08",40042,5,1,"	01","	023","	00143",1,1,67,29,9,1950,2,4,,1,,"	01",2793,11172
"	09",1117,"	08",40042,3,1,"	01","	023","	00143",1,1,34,29,9,1983,6,2,3,1,,"	01",2793,2793
"	09",1117,"	08",40042,5,1,"	03","	023","	00143",3,1,30,4,10,1987,4,3,,,,"	01",2793,
"	09",1117,"	08",40042,5,1,"	04","	023","	00143",4,2,26,15,6,1991,6,3,2,,,"	01",2793,
"	09",1117,"	08",40042,5,1,"	05","	023","	00143",4,1,8,6,7,2009,2,2,,,,"	01",2793,
"	09",1117,"	08",40042,5,1,"	06","	023","	00143",4,2,1,18,9,2016,,,,,,"	01",2793,
"	09",1117,"	08",40042,5,1,"	07","	023","	00143",3,1,,4,12,2016,,,,,,"	01",2793,
"	09",1117,"	08",40042,4,1,"	01","	023","	00143",1,2,70,3,5,1947,2,6,,1,,"	01",2793,2793
"	09",1117,"	08",40042,2,1,"	02","	023","	00143",4,2,62,29,10,1955,3,2,,,,"	01",2793,
"	09",1117,"	08",40042,1,1,"	01","	023","	00143",1,1,24,26,11,1992,4,3,,,,"	01",2793,
"	09",1117,"	08",40042,1,1,"	02","	023","	00143",2,2,27,16,5,1990,4,3,,1,,"	01",2793,5586
"	09",1117,"	08",40042,1,1,"	03","	023","	00143",3,1,5,21,2,2012,1,2,,,,"	01",2793,
"	09",1117,"	08",40042,1,1,"	04","	023","	00143",3,2,,17,10,2017,,,,,,"	01",2793,
"	09",1117,"	08",40042,2,1,"	01","	023","	00143",1,2,64,23,6,1953,3,1,,1,,"	01",2793,5586
"	09",1117,"	08",40042,5,1,"	02","	023","	00143",2,2,66,7,10,1951,6,3,2,,,"	01",2793,
"	09",1117,"	08",40050,1,1,"	03","	022","	00144",3,2,27,3,3,1990,4,1,,,,"	01",2605,
"	09",1117,"	08",40050,1,1,"	04","	022","	00144",4,2,17,15,8,2000,3,3,,,,"	01",2605,
"	09",1117,"	08",40050,3,1,"	03","	022","	00144",3,2,,8,10,2017,,,,,,"	01",2605,
"	09",1117,"	08",40050,3,1,"	02","	022","	00144",2,2,23,6,3,1994,3,3,,,,"	01",2605,
"	09",1117,"	08",40050,3,1,"	01","	022","	00144",1,1,31,27,5,1986,4,3,,1,,"	01",2605,5210
"	09",1117,"	08",40050,1,1,"	01","	022","	00144",1,1,58,27,1,1959,2,2,,,,"	01",2605,
"	09",1117,"	08",40050,5,1,"	04","	022","	00144",3,1,4,24,7,2013,,,,,,"	01",2605,
"	09",1117,"	08",40050,5,1,"	03","	022","	00144",3,1,10,23,6,2007,2,3,,,,"	01",2605,
"	09",1117,"	08",40050,5,1,"	02","	022","	00144",2,2,29,26,3,1988,4,2,,1,,"	01",2605,5210
"	09",1117,"	08",40050,5,1,"	01","	022","	00144",1,1,36,10,8,1981,4,3,,,,"	01",2605,
"	09",1117,"	08",40050,4,1,"	04","	022","	00144",3,2,9,13,11,2008,2,3,,,,"	01",2605,
"	09",1117,"	08",40050,4,1,"	03","	022","	00144",3,1,10,27,9,2007,2,4,,,,"	01",2605,
"	09",1117,"	08",40050,4,1,"	02","	022","	00144",2,2,29,9,5,1988,3,3,,1,,"	01",2605,5210
"	09",1117,"	08",40050,4,1,"	01","	022","	00144",1,1,28,10,7,1989,3,3,,,,"	01",2605,
"	09",1117,"	08",40050,2,1,"	01","	022","	00144",1,1,63,22,3,1954,3,2,,1,,"	01",2605,2605
"	09",1117,"	08",40050,1,1,"	06","	022","	00144",4,1,3,23,6,2014,,,,,,"	01",2605,
"	09",1117,"	08",40050,1,1,"	05","	022","	00144",4,2,9,18,1,2008,2,3,,,,"	01",2605,
"	09",1117,"	08",40050,1,1,"	02","	022","	00144",2,2,57,18,4,1960,3,2,,1,,"	01",2605,7815
"	09",1117,"	08",40052,4,1,"	04","	024","	00145",3,1,17,7,4,2000,3,1,,,,"	01",3112,
"	09",1117,"	08",40052,4,1,"	05","	024","	00145",3,1,5,12,11,2011,,,,,,"	01",3112,
"	09",1117,"	08",40052,2,1,"	01","	024","	00145",1,1,45,27,2,1972,4,3,,1,,"	01",3112,6224
"	09",1117,"	08",40052,5,1,"	01","	024","	00145",1,1,35,20,11,1982,3,3,,,,"	01",3112,
"	09",1117,"	08",40052,5,1,"	02","	024","	00145",2,2,30,13,9,1987,4,3,,1,,"	01",3112,6224
"	09",1117,"	08",40052,4,1,"	03","	024","	00145",3,2,19,19,12,1997,4,3,,1,,"	01",3112,9336
"	09",1117,"	08",40052,4,1,"	02","	024","	00145",2,2,37,29,10,1980,2,6,,,,"	01",3112,
"	09",1117,"	08",40052,4,1,"	01","	024","	00145",1,1,56,24,5,1961,2,6,,,,"	01",3112,
"	09",1117,"	08",40052,1,1,"	08","	024","	00145",4,2,2,20,9,2015,,,,,,"	01",3112,
"	09",1117,"	08",40052,1,1,"	07","	024","	00145",3,2,4,16,8,2013,,,,,,"	01",3112,
"	09",1117,"	08",40052,1,1,"	06","	024","	00145",3,1,12,20,9,2005,2,6,,,,"	01",3112,
"	09",1117,"	08",40052,1,1,"	05","	024","	00145",3,1,14,1,8,2003,3,2,,,,"	01",3112,
"	09",1117,"	08",40052,1,1,"	04","	024","	00145",3,2,18,15,6,1999,4,3,,,,"	01",3112,
"	09",1117,"	08",40052,1,1,"	03","	024","	00145",3,2,20,25,6,1997,4,3,,1,,"	01",3112,12448
"	09",1117,"	08",40052,1,1,"	02","	024","	00145",7,1,24,12,9,1993,4,3,,,,"	01",3112,
"	09",1117,"	08",40052,1,1,"	01","	024","	00145",1,2,41,30,4,1976,2,6,,,,"	01",3112,
"	09",1117,"	08",40052,3,1,"	04","	024","	00145",3,1,7,3,4,2010,2,1,,,,"	01",3112,
"	09",1117,"	08",40052,3,1,"	03","	024","	00145",3,2,11,10,12,2005,2,6,,,,"	01",3112,
"	09",1117,"	08",40052,3,1,"	02","	024","	00145",2,2,32,17,12,1984,4,3,,1,,"	01",3112,6224
"	09",1117,"	08",40052,3,1,"	01","	024","	00145",1,1,38,23,4,1979,4,2,,,,"	01",3112,
"	09",1117,"	08",40052,2,1,"	04","	024","	00145",3,2,9,5,1,2008,2,3,,,,"	01",3112,
"	09",1117,"	08",40052,5,1,"	03","	024","	00145",3,1,13,20,1,2004,3,1,,,,"	01",3112,
"	09",1117,"	08",40052,2,1,"	02","	024","	00145",2,2,26,6,3,1991,4,2,,,,"	01",3112,
"	09",1117,"	08",40052,2,1,"	03","	024","	00145",3,2,16,27,10,2001,4,1,,,,"	01",3112,
"	09",1117,"	08",40065,2,1,"	01","	024","	00146",1,1,31,20,5,1986,7,5,3,1,,"	01",3206,6412
"	09",1117,"	08",40065,2,1,"	02","	024","	00146",2,2,33,18,6,1984,7,5,3,,,"	01",3206,
"	09",1117,"	08",40065,4,1,"	01","	024","	00146",1,1,50,23,10,1967,7,4,3,,,"	01",3206,
"	09",1117,"	08",40065,4,1,"	02","	024","	00146",2,2,45,29,3,1972,7,4,3,1,,"	01",3206,9618
"	09",1117,"	08",40065,4,1,"	03","	024","	00146",3,1,22,3,2,1995,7,3,3,,,"	01",3206,
"	09",1117,"	08",40065,5,1,"	01","	024","	00146",1,2,65,15,10,1952,7,4,3,1,,"	01",3206,3206
"	09",1117,"	08",40065,3,1,"	04","	024","	00146",3,1,10,5,6,2007,2,4,,,,"	01",3206,
"	09",1117,"	08",40065,1,1,"	02","	024","	00146",2,2,39,6,4,1978,7,4,3,,,"	01",3206,
"	09",1117,"	08",40065,1,1,"	03","	024","	00146",3,1,10,3,12,2006,2,5,,,,"	01",3206,
"	09",1117,"	08",40065,1,1,"	04","	024","	00146",3,1,5,27,5,2012,1,2,,,,"	01",3206,
"	09",1117,"	08",40065,3,1,"	01","	024","	00146",1,1,47,23,2,1970,6,3,1,,,"	01",3206,
"	09",1117,"	08",40065,3,1,"	02","	024","	00146",2,2,44,25,4,1973,3,2,,1,,"	01",3206,9618
"	09",1117,"	08",40065,3,1,"	03","	024","	00146",3,1,21,13,7,1996,7,1,3,,,"	01",3206,
"	09",1117,"	08",40065,1,1,"	01","	024","	00146",1,1,39,4,4,1978,7,6,3,1,,"	01",3206,6412
"	09",1117,"	08",40093,3,1,"	01","	024","	00147",1,2,52,23,4,1965,6,2,2,,,"	01",3206,
"	09",1117,"	08",40093,3,1,"	02","	024","	00147",4,2,64,26,4,1953,4,3,,,,"	01",3206,
"	09",1117,"	08",40093,3,1,"	03","	024","	00147",3,2,30,30,1,1987,7,5,3,1,,"	01",3206,9618
"	09",1117,"	08",40093,5,1,"	01","	024","	00147",1,1,51,25,11,1966,7,4,3,,,"	01",3206,
"	09",1117,"	08",40093,2,1,"	01","	024","	00147",1,2,56,10,6,1961,9,2,4,1,,"	01",3206,3206
"	09",1117,"	08",40093,5,1,"	03","	024","	00147",3,2,22,25,11,1995,7,3,3,1,,"	01",3206,9618
"	09",1117,"	08",40093,1,1,"	01","	024","	00147",1,1,58,3,3,1959,6,2,2,1,,"	01",3206,9618
"	09",1117,"	08",40093,1,1,"	02","	024","	00147",2,2,56,19,9,1961,6,2,2,,,"	01",3206,
"	09",1117,"	08",40093,1,1,"	03","	024","	00147",3,1,28,1,2,1989,4,3,,,,"	01",3206,
"	09",1117,"	08",40093,5,1,"	02","	024","	00147",2,2,51,25,11,1966,7,4,3,,,"	01",3206,
"	09",1117,"	08",40096,3,1,"	01","	023","	00148",1,1,74,5,10,1943,2,4,,,,"	01",2544,
"	09",1117,"	08",40096,3,1,"	02","	023","	00148",2,2,71,2,9,1946,3,3,,,,"	01",2544,
"	09",1117,"	08",40096,3,1,"	03","	023","	00148",3,2,42,5,12,1974,9,2,4,,,"	01",2544,
"	09",1117,"	08",40096,3,1,"	04","	023","	00148",3,1,37,31,5,1980,7,4,3,,,"	01",2544,
"	09",1117,"	08",40096,3,1,"	05","	023","	00148",3,2,35,13,8,1982,7,4,3,1,,"	01",2544,12720
"	09",1117,"	08",40096,1,1,"	01","	023","	00148",1,2,75,2,6,1942,2,3,,1,,"	01",2544,2544
"	09",1117,"	08",40096,4,1,"	01","	023","	00148",1,1,36,8,11,1981,3,2,,1,,"	01",2544,5088
"	09",1117,"	08",40096,4,1,"	02","	023","	00148",2,2,33,31,7,1984,2,6,,,,"	01",2544,
"	09",1117,"	08",40096,4,1,"	03","	023","	00148",3,2,10,8,11,2007,2,4,,,,"	01",2544,
"	09",1117,"	08",40096,5,1,"	01","	023","	00148",1,2,47,18,2,1970,2,6,,1,,"	01",2544,5088
"	09",1117,"	08",40096,5,1,"	02","	023","	00148",3,2,26,29,9,1991,3,3,,,,"	01",2544,
"	09",1117,"	08",40096,5,1,"	03","	023","	00148",4,2,5,12,5,2012,1,2,,,,"	01",2544,
"	09",1117,"	08",40146,2,1,"	01","	024","	00149",1,2,36,19,11,1981,9,3,4,1,,"	01",3136,6272
"	09",1117,"	08",40146,1,1,"	01","	024","	00149",1,1,43,16,6,1974,9,1,4,1,,"	01",3136,9408
"	09",1117,"	08",40146,3,1,"	02","	024","	00149",3,1,5,2,11,2012,1,2,,,,"	01",3136,
"	09",1117,"	08",40146,3,1,"	01","	024","	00149",1,2,30,2,10,1987,7,1,3,1,,"	01",3136,3136
"	09",1117,"	08",40146,1,1,"	05","	024","	00149",3,2,12,19,10,2005,2,6,,,,"	01",3136,
"	09",1117,"	08",40146,1,1,"	04","	024","	00149",3,2,16,14,11,2001,4,1,,,,"	01",3136,
"	09",1117,"	08",40146,1,1,"	03","	024","	00149",3,1,19,2,1,1998,4,3,,,,"	01",3136,
"	09",1117,"	08",40146,1,1,"	02","	024","	00149",2,2,38,4,7,1979,9,3,4,,,"	01",3136,
"	09",1117,"	08",40146,5,1,"	02","	024","	00149",2,2,56,21,10,1961,3,3,,,,"	01",3136,
"	09",1117,"	08",40146,5,1,"	01","	024","	00149",1,1,57,12,2,1960,3,3,,1,,"	01",3136,6272
"	09",1117,"	08",40146,4,1,"	02","	024","	00149",3,1,18,12,10,1999,4,2,,,,"	01",3136,
"	09",1117,"	08",40146,4,1,"	01","	024","	00149",1,2,52,14,11,1965,4,3,,1,,"	01",3136,6272
"	09",1117,"	08",40146,2,1,"	02","	024","	00149",4,2,31,19,11,1986,7,4,3,,,"	01",3136,
"	09",1117,"	08",40178,1,1,"	04","	023","	00150",3,2,15,2,12,2001,4,1,,,,"	01",2530,
"	09",1117,"	08",40178,3,1,"	06","	023","	00150",3,2,12,2,11,2005,2,6,,,,"	01",2530,
"	09",1117,"	08",40178,5,1,"	02","	023","	00150",2,2,34,11,12,1982,3,3,,1,,"	01",2530,5060
"	09",1117,"	08",40178,5,1,"	01","	023","	00150",1,1,41,12,10,1976,3,3,,,,"	01",2530,
"	09",1117,"	08",40178,1,1,"	01","	023","	00150",1,1,44,26,10,1973,3,3,,,,"	01",2530,
"	09",1117,"	08",40178,1,1,"	02","	023","	00150",2,2,38,25,7,1979,3,3,,1,,"	01",2530,5060
"	09",1117,"	08",40178,3,1,"	05","	023","	00150",3,2,12,2,11,2005,2,6,,,,"	01",2530,
"	09",1117,"	08",40178,3,1,"	04","	023","	00150",3,2,16,3,9,2001,3,3,,,,"	01",2530,
"	09",1117,"	08",40178,3,1,"	03","	023","	00150",3,2,18,28,4,1999,4,3,,,,"	01",2530,
"	09",1117,"	08",40178,3,1,"	02","	023","	00150",2,2,40,29,9,1977,4,3,,,,"	01",2530,
"	09",1117,"	08",40178,3,1,"	01","	023","	00150",1,1,37,28,3,1980,3,3,,1,,"	01",2530,7590
"	09",1117,"	08",40178,4,1,"	01","	023","	00150",1,1,54,15,5,1963,3,3,,1,,"	01",2530,2530
"	09",1117,"	08",40178,2,1,"	02","	023","	00150",3,1,46,21,12,1970,7,3,3,1,,"	01",2530,5060
"	09",1117,"	08",40178,2,1,"	01","	023","	00150",1,2,72,19,12,1944,3,3,,,,"	01",2530,
"	09",1117,"	08",40178,5,1,"	04","	023","	00150",3,2,14,21,1,2003,3,2,,,,"	01",2530,
"	09",1117,"	08",40178,5,1,"	05","	023","	00150",3,1,11,13,3,2006,2,5,,,,"	01",2530,
"	09",1117,"	08",40178,1,1,"	03","	023","	00150",3,1,17,20,1,2000,3,3,,,,"	01",2530,
"	09",1117,"	08",40178,5,1,"	03","	023","	00150",3,1,17,5,12,1999,4,2,,,,"	01",2530,
"	09",1117,"	08",40178,1,1,"	05","	023","	00150",3,2,11,17,6,2006,2,5,,,,"	01",2530,
"	09",1117,"	08",40192,2,1,"	04","	023","	00151",3,1,23,15,6,1994,4,3,,,,"	01",2512,
"	09",1117,"	08",40192,2,1,"	03","	023","	00151",3,1,27,4,9,1990,9,1,4,1,,"	01",2512,10048
"	09",1117,"	08",40192,2,1,"	02","	023","	00151",2,2,54,18,2,1963,6,3,2,,,"	01",2512,
"	09",1117,"	08",40192,3,1,"	04","	023","	00151",3,1,1,11,9,2016,,,,,,"	01",2512,
"	09",1117,"	08",40192,5,1,"	01","	023","	00151",1,1,29,6,12,1987,7,3,3,1,,"	01",2512,2512
"	09",1117,"	08",40192,2,1,"	01","	023","	00151",1,1,61,7,11,1956,7,5,3,,,"	01",2512,
"	09",1117,"	08",40192,3,1,"	03","	023","	00151",4,2,28,30,1,1989,6,4,3,,,"	01",2512,
"	09",1117,"	08",40192,3,1,"	02","	023","	00151",2,2,27,19,2,1990,3,3,,1,,"	01",2512,7536
"	09",1117,"	08",40192,3,1,"	01","	023","	00151",1,1,27,18,3,1990,3,3,,,,"	01",2512,
"	09",1117,"	08",40192,4,1,"	02","	023","	00151",4,2,36,21,7,1981,6,2,2,,,"	01",2512,
"	09",1117,"	08",40192,4,1,"	01","	023","	00151",1,1,43,3,5,1974,3,3,,1,,"	01",2512,5024
"	09",1117,"	08",40199,4,1,"	03","	023","	00152",3,1,13,3,4,2004,3,1,,,,"	01",2518,
"	09",1117,"	08",40199,1,1,"	04","	023","	00152",4,2,5,25,9,2012,1,2,,,,"	01",2518,
"	09",1117,"	08",40199,1,1,"	03","	023","	00152",3,1,21,7,3,1996,4,3,,,,"	01",2518,
"	09",1117,"	08",40199,5,1,"	01","	023","	00152",1,1,65,4,10,1952,4,2,,1,,"	01",2518,7554
"	09",1117,"	08",40199,5,1,"	02","	023","	00152",2,2,62,22,5,1955,5,4,2,,,"	01",2518,
"	09",1117,"	08",40199,5,1,"	03","	023","	00152",3,1,33,28,6,1984,7,5,3,,,"	01",2518,
"	09",1117,"	08",40199,1,1,"	05","	023","	00152",4,1,38,7,6,1979,7,4,3,,,"	01",2518,
"	09",1117,"	08",40199,2,1,"	01","	023","	00152",1,1,30,9,3,1987,3,3,,1,,"	01",2518,5036
"	09",1117,"	08",40199,1,1,"	02","	023","	00152",3,2,22,26,12,1994,4,2,,1,,"	01",2518,10072
"	09",1117,"	08",40199,1,1,"	01","	023","	00152",1,2,43,27,10,1974,4,3,,,,"	01",2518,
"	09",1117,"	08",40199,4,1,"	02","	023","	00152",2,2,33,20,3,1984,7,4,3,,,"	01",2518,
"	09",1117,"	08",40199,4,1,"	01","	023","	00152",1,1,39,24,11,1977,7,4,3,1,,"	01",2518,5036
"	09",1117,"	08",40199,3,1,"	02","	023","	00152",4,2,71,8,10,1946,2,6,,1,,"	01",2518,5036
"	09",1117,"	08",40199,3,1,"	01","	023","	00152",1,1,66,22,8,1951,4,3,,,,"	01",2518,
"	09",1117,"	08",40199,2,1,"	02","	023","	00152",2,2,42,27,7,1975,6,3,2,,,"	01",2518,
"	09",1117,"	08",40199,4,1,"	04","	023","	00152",3,1,11,6,3,2006,2,5,,,,"	01",2518,
"	09",1117,"	08",40233,1,1,"	02","	022","	00153",2,2,45,11,2,1972,3,3,,1,,"	01",5842,11684
"	09",1117,"	08",40233,1,1,"	01","	022","	00153",1,1,50,28,3,1967,2,3,,,,"	01",5842,
"	09",1117,"	08",40233,5,1,"	02","	022","	00153",2,2,29,31,12,1987,3,3,,1,,"	01",5842,17526
"	09",1117,"	08",40233,5,1,"	01","	022","	00153",1,1,38,30,5,1979,3,3,,,,"	01",5842,
"	09",1117,"	08",40233,4,1,"	04","	022","	00153",3,1,5,6,6,2012,1,2,,,,"	01",5842,
"	09",1117,"	08",40233,4,1,"	03","	022","	00153",3,1,8,6,10,2009,2,2,,,,"	01",5842,
"	09",1117,"	08",40233,4,1,"	02","	022","	00153",2,2,34,10,7,1983,4,3,,,,"	01",5842,
"	09",1117,"	08",40233,4,1,"	01","	022","	00153",1,1,35,18,10,1982,4,3,,1,,"	01",5842,11684
"	09",1117,"	08",40233,2,1,"	05","	022","	00153",3,2,4,7,5,2013,,,,,,"	01",5842,
"	09",1117,"	08",40233,2,1,"	04","	022","	00153",3,2,6,14,10,2011,1,3,,,,"	01",5842,
"	09",1117,"	08",40233,2,1,"	03","	022","	00153",3,1,15,10,4,2002,3,3,,,,"	01",5842,
"	09",1117,"	08",40233,2,1,"	02","	022","	00153",2,2,44,22,10,1973,6,3,2,,,"	01",5842,
"	09",1117,"	08",40233,2,1,"	01","	022","	00153",1,1,51,23,1,1966,3,2,,1,,"	01",5842,11684
"	09",1117,"	08",40233,3,1,"	03","	022","	00153",3,1,9,25,5,2008,2,3,,,,"	01",5842,
"	09",1117,"	08",40233,3,1,"	02","	022","	00153",2,2,35,14,7,1982,3,3,,1,,"	01",5842,11684
"	09",1117,"	08",40233,3,1,"	01","	022","	00153",1,1,37,25,10,1980,4,3,,,,"	01",5842,
"	09",1117,"	08",40233,1,1,"	03","	022","	00153",3,2,11,5,10,2006,2,5,,,,"	01",5842,
"	09",1117,"	08",40233,5,1,"	04","	022","	00153",3,1,11,9,2,2006,2,5,,,,"	01",5842,
"	09",1117,"	08",40233,5,1,"	03","	022","	00153",4,2,54,10,3,1963,2,3,,,,"	01",5842,
"	09",1117,"	08",40253,4,1,"	03","	024","	00154",3,1,15,23,9,2002,3,3,,,,"	01",2936,
"	09",1117,"	08",40253,4,1,"	01","	024","	00154",1,2,38,18,1,1979,4,3,,,,"	01",2936,
"	09",1117,"	08",40253,4,1,"	02","	024","	00154",4,2,80,2,1,1937,2,6,,1,,"	01",2936,5872
"	09",1117,"	08",40253,2,1,"	02","	024","	00154",2,2,53,2,9,1964,6,1,2,1,,"	01",2936,5872
"	09",1117,"	08",40253,2,1,"	01","	024","	00154",1,1,52,29,8,1965,3,3,,,,"	01",2936,
"	09",1117,"	08",40253,1,1,"	02","	024","	00154",3,2,43,10,10,1974,7,4,3,1,,"	01",2936,5872
"	09",1117,"	08",40253,1,1,"	01","	024","	00154",1,2,63,9,4,1954,6,2,2,,,"	01",2936,
"	09",1117,"	08",40253,5,1,"	02","	024","	00154",3,1,18,3,2,1999,3,3,,1,,"	01",2936,5872
"	09",1117,"	08",40253,5,1,"	01","	024","	00154",1,2,41,30,4,1976,4,3,,,,"	01",2936,
"	09",1117,"	08",40253,3,1,"	01","	024","	00154",1,1,43,10,10,1974,7,4,3,,,"	01",2936,
